FRAME;NUM;ARG0;ARG1;ARG2;ARG3;ARG4;ARG5;ARG6;ARG7;ARG8;ARG9
aggravate;01;stimulus;thing getting angry or getting worse;instrument, if separate from arg0
aggregate;01;entity aggregating something;thing/stuff aggregated;attribute, descriptor of state where arg1 aggregates
aggrieve;01;offender;aggrieved;instrument, if separate from arg0
agitate;01;causer;experiencer
agonize;01;;agonized entity;cause of agony
agree;01;agreer;proposition;other entity agreeing
agreeable;02;affable entity, agreeable person;what is agreed to, agreeable to what?
ah;01;ah-er;cause of awe (ah?)
aid;01;helper;project;benefactor
ail;01;illness;sick entity
aim;01;aimer;action
aim;02;aimer;thing in motion;target
air;01;airer, agent;thing aired;audience
airlift;01;agent, causer;entity transported;transported to;transported from
airmail;01;mailer;letter;mailed-to
alarm;01;warning;entity alarmed
alcoholize;01;Agent of saturation, conversion;Entity saturated converted;Resulting state after conversion, attribute of arg1
alert;01;entity giving warning;entity getting warning;warning
alert;02;watchful entity
alien;01;;unfamiliar thing, thing that\'s alien;perceiver, alien to whom?
alienate;01;causer of anger, agent;entity getting angry;alienated from what/whom, the insiders
align;01;arranger, agent/cause;first or all things aligned;second thing, standard of comparison, aligned-to;"subject matter, domain of alignment; issue aligned on"
alike;05;;things that are alike;domain of likeness
alkalify;01;agent, cause;thing becoming alkaline;instrument or  method
alkylate;01;Agent;Compound alkylated
allay;01;agent, causer;entity relieved
allege;01;speaker, alleger;utterance, allegation;hearer;person against whom something is alleged
allergic;01;;sufferer, allergic one;cause of allergy
alleviate;01;agent, causer;problems
alligator;01;alligatorer, Agent;thing made scaly, Patient
allocate;01;granter;thing granted;benefactive, granted-to
allot;01;giver;thing alloted;benefactive, allotted-to
allow;01;allower;action allowed
allow;02;allocator;thing allocated (us. time);to some task
allow;03;admitter;true proposition
allude;01;alluder, agent;entity alluded to
allure;01;allurer, agent;allured thing(s) or person;allured with, behavior or thing
ally;01;agent, causer;entity united;entity united with
alter;01;causer of transformation;thing changing;end state;start state
alternate;01;causer of switch;first or all things switching;secondary possibilities
amalgamate;01;mixer, agent;ingredient(s)
amass;01;entity accumulating something;thing/stuff accumulated;;price
amaze;01;causer of amazement;amazed entity
amble;01;walker, agent
ambush;01;ambusher, agent;entity ambushed
ameliorate;01;cause of improvement, agent;entity becoming better;instrument, if separate from agent
amend;01;amender, corrector;thing amended;secondary predication on arg1
americanize;01;causer, agent;victim;instrument
aminate;01;agent of amination (e.g. scientist);thing aminated;instrument;product of amination
amortize;01;spreader of burden, agent;burden (us. cost, debt);spread over what
amount;01;;thing(s) being counted;count, total
amount;02;;focus;ground, introduced by \'to\'
amplify;01;causer of becoming louder;thing becoming louder;instrument, if separate from arg0
amputate;01;amputator, agent;part of body amputated
amuse;01;causer of mirth;mirthful entity;instrument
analyze;01;student;subject
anathema;01;;thing being disliked;disliked by whom
anchor;01;causer of anchorment, agent;thing anchored
anesthetize;01;agent, doctor;patient, patient;anesthetic, instrument separate from arg 0
anger;01;cause of anger;experiencer
angle;01;entity in motion;description of path
angle;02;Agent, cause;Entity now in an angled position/path of motion;Description of position/path
anglicize;01;causer, agent;entity anglicized;instrument
anguish;01;anguished one;cause for anguish
animalize;01;Agent, cause of animalization;Entity made beast
animate;01;animator (prob. rare);cartoon
animate;02;cause, emotion;lively thing
anneal;01;agent;thing heated and cooled
anneal;02;intentional agent of annealing (e.g. scientist);first single strand of nucleic acid to be paired;second single strand of nucleic acid to be paired;end product, resulting double strand of nucleic acid;instrument (e.g. enzyme)
annex;01;annexer, agent;thing annexed;annexed from
annihilate;01;destroyer;thing destroyed;instrument of destruction
annotate;01;commentor;thing commented on
announce;01;announcer;utterance;hearer;attribute of arg1
annoy;01;annoyer;annoyed;instrument, if separate from arg0
annul;01;entity making void or null;thing made void
anoint;01;anointer, agent;entity anointed
answer;01;replier;in response to;answer
answerable;02;;perpetrator, answerable one;role or crime, answerable for what?;judge, answerable to whom?
antagonize;01;hostile entity;entity antagonized
antagonize;02;;neutralizing, opposing entity;neutralized, opposed entity
anticipate;01;anticipater;thing anticipated
anticipate;02;thing coming before;thing coming after
anticoagulate;101;Doctor;Patient
antique;01;shopper;thing sought;;;benefactive
apologize;01;apologist;apologize for;apologized to;utterance, the apology itself
apostatize;01;"agent; the one willfully dissociating";dissociated from
appall;01;Stimulus of appallment;appalled entity
appeal;01;appealer;decision disagreed with;appealed to
appeal;02;begger, appealer;appealed to, begged from;begged/appealed for
appeal;03;appealing thing;entity attracted
appear;01;;thing appearing
appear;02;;thing seeming, often requires concatenation;viewer, to whom does it seem like that?
appease;01;Stimulus, agent;entity appeased
append;01;attacher;attached;attached to
applaud;01;clapper;thing approved of;grounds, reason for approval
applique;01;decorator;thing decorated;image
apply;01;applier;thing applied for;entity applied to
apply;02;applier;thing applied, associated, worked;applied to
apply;03;painter, agent;paint;surface;instrument, brush
apply;04;driver;brakes
appoint;01;appointer, employer;appointee, employee;job, position
appointment;02;first person meeting;second person meeting, who arg0 has appt. with
apportion;01;divider;thing divided;benefactive
appraise;01;seller;commodity;price
appraise;02;understanding entity;knowledge, topic
appreciate;01;;thing increasing;EXT;start point;end point
appreciate;02;emoter;thing appreciated
appreciate;03;noticer;thing noticed
apprehend;01;agent, apprehendor;criminal,entity seized;crime, or attribute of arg 1
apprehension;02;fearful entity;"fearful of or about; misgiving; cause"
apprentice;01;apprentice;skill;employer or craftsman
apprise;01;informer;informed;information
approach;01;;entity in motion;destination
approach;02;treater, dealer, agent;thing;attribute
approachable;03;approacher;entity that is easy to approach
appropriate;01;taker of possession, agent;entity appropriated
appropriate;02;;suitable thing;suited to
approve;01;approver;thing approved;secondary attribute
approximate;01;entity coming close;entity coming close to
apt;01;;likely event (may require concatenation)
apt;03;;suitable thing;suitable for what/whom?
apt;04;;competent one;aptitude
arbitrage;01;arbitrager, agent;currency/stock/security exchanged
arbitrary;02;;thing that is determined by chance;whom it is arbitrary to, perceiver of arbtrariness
arbitrate;01;agent;conflict needing a decision;decision itself, often in favor or against...
arch;01;causer of arching motion/state;thing in arch-like configuration
archive;01;storer;thing stored;building, location
argue;01;speaker;argument;listener
argue;02;first arguer;second arguer;topic
arise;02;causer;thing (state) arising
arm;01;equiper, provider, agent;entity armed;equipment
arm-up;02;equiper, provider, agent;entity armed;equipment
armor;01;provider;entity getting equipment;equipment
aromatize;01;causer of aromitization;destination, room, thing made aromatic;aroma itself
arouse;01;causer;entity aroused
arraign;01;legal authority;person arraigned;crime
arrange;01;builder;construction, item/material being arranged;start state;benefactive;end state
array;01;agent;thing aligned
arrest;01;police;criminal;crime
arrest;02;causer of stopping;thing stopping
arrive;01;;entity in motion / \'comer\';extent -- rare);start point -- also rare);end point, destination
arrogate;01;usurper;Entity usurped;Benefactive, whom is arg1 appropriated to?
arson;01;fire-setter;property burned
art;01;;topic;comment
articulate;01;speaker;utterance;hearer (in theory possible)
articulate;02;entity possessing clear language;subject matter expressed clearly
ascend;01;entity rising;location
ascend;02;;Rising entity;EXT, amount risen;Start point;End point
ascertain;01;ascertainer;thing figured out
ascribe;01;assigner;thing assigned (attribute);assigned to
ask;01;asker;question;hearer;attributive
ask;02;asker;favor;hearer
ask;03;seller;commodity;buyer;asking price
ask-out;04;inviter;invitee;the invitation (do what/go where)
asphalt;01;construction worker, person laying asphalt;road, thing paved;asphalt itself, type of pavement used
asphalt-over;02;asphalt layer;location, entity being covered in asphalt;asphalt itself
asphyxiate;01;cause of not breathing;entity not breathing;instrument, if cause also present as arg0
aspirate;101;Doctor;Substance;Source
aspirate;102;Agent inhaling;Substance or object;Destination
aspire;01;hoper;action hoped to
assail;01;assailant, agent;entity assailed;assailed for
assassinate;01;assassin, agent;person assassinated
assault;01;assaulter;entity assaulted
assay;01;intentional agent of assay (e.g. scientist);process, substance (analyte), or property of such process or substance that is being assayed  ARGM-MNR: instrument
assemble;01;builder;construction;material, start state;;end state
assemble;02;agent, entity causing some grouping;theme, thing being included in some group;group
assert;01;asserter
assert;02;speaker, asserter;utterance, claim;listener
assert;03;speaker, asserter;utterance, claim;listener
assess;01;assessor, agent;entity assessed;value or attribute
assess;02;entity fining/charging;fine or money charged;entity fined/taxed;cause or misdeed
assign;01;agent, assigner;thing assigned;assigned to
assimilate;01;causer of change;thing changing;target
assist;01;assistant;assisted;project
associate;01;agent, entity causing some grouping, making an   association;theme, thing being included in some group;group, associated-with
assuage;01;mender, Stimulus, agent;hurt feelings, or person with hurt feelings
assume;01;entity acquiring something;thing being acquired;acquired-from;price paid;benefactive
assume;02;Thinker;Thought;Attributive (entity arg1 is assumed of/about)
assure;01;causer of assurance;assured one;assurance, utterance
astonish;01;causer of astonishment;experiencer of astonishment;instrument, if arg0 also present
astound;01;causer;experiencer
at-hand;14;;near entity;in relation to, near to what
at-once;01
at-once;02
atomize;01;agent, causing the dispersion;thing dispersing;instrument
atone;01;atoner, sinner, agent;sins
atrophy;01;;thing weakened
attach;01;agent, entity causing two objects to be attached;patient, first thing being tied;"tied to; second item tied";instrument
attack;01;attacker;entity attacked;attribute
attain;01;reacher, agent;entity attained
attempt;01;Agent/Entity Trying;thing tried
attend;01;thing attending;thing attended
attend;02;entity paying attention;to what
attenuate;01;agent, cause;thing lessened
attest;01;attestor, agent;thing attested
attire;01;person putting on clothes;person wearing clothes;attribute
attract;01;attractor;thing attracted;thing attracted to, if separate from attractor;instrument, if separate from attractor
attribute;01;attributor;thing attributed, attribute;attributed to (benefactive?)
attune;01;causer;entity adjusted, attuned;attuned to what?
auction;02;seller;sold;highest bidder (recipient);Price Paid;Benefactive
auction-off;01;seller;sold;highest bidder (recipient);Price Paid;Benefactive
audit;01;auditor;audited
audition;01;auditionee;role;casting agency
augment;01;augmentor, agent;entity augmented;"augmented with/by; the augment itself"
augur;01;omen, thing foretelling future event;thing prophecied;recipient, hearer
authentic;02;;real entity (concatenation may be required)
authenticate;01;verifier;entity authenticated
author;01;author, agent;text authored
authorize;01;allower;action allowed;explicit allowed-agent;purpose
autograph;01;celebrity, autographer, agent;entity autographed
automate;01;causer of automation, agent;entity automated
autopsy;01;agent, entity performing or responsible for autopsy;the body;in search of
avail;01;one providing, taking advantage, includes causes;recipient;thing provided, taken advantage of
available;02;;available to whom/what? entity having access to arg2;thing that is available
avenge;01;avenger, agent;a perceived wrong
aver;01;agent, speaker;proposition held to be true
average;01;agent, person computing the average;average(d) entity;numerical value of the average (or whatever final form it takes);scale
average;03;;moderately skilled entity;skill
average;04;agent of computation;average entity;numerical value;scale
avert;01;stopper, Agent;Theme (action or object being prevented);thing being avoided;instrument
avoid;01;avoider;thing avoided
avulse;101;Agent;Body part, object
await;01;;wait-er (not waiter, that\'s a different sense);thing waited for  ARGM-TMP: period of time waited through
awake;03;;(former) sleeper;sleep (oft metaphorical);thing awoken to, outside reality
award;01;giver;award;beneficiary;reason
awe;01;cause of awe, stupefication;awed entity;instrument, if separate from arg0
awesome;02;skilled entity;at what (skill)
awesome;03;;beneficial thing;beneficiary
baa;01;baa-er
babble;01;babbler;utterance babbled, babbled about what?
babysit;01;babysitter;thing being babysat;person/entity seeking babyistter
back;01;supporter;thing being supported
back;02;causer of backwards motion;entity in motion
back;03;looker, facer;looked at, faced
back-off;11;retreator;location or thing retreating from
back-up;04;supporter;thing being supported
back-up;06;causer of backwards motion;entity in motion
back-up;08;looker, facer;looked at, faced
back-up;09;preserver, agent;data;permanent storage device
back-up;10;;traffic
backbite;01;attacker, agent;entity attacked;attacked about
backfire;01;;thing with bad result;\'benefactive\'
backlash;01;agent, one lashing back;about, backlash over, topic;lashed at, beneficiary of lashing
backpack;01;;entity moving, backpacker(s);start point;end point;path
backpedal;01;entity retreating, agent;thing backpedaled on
backslap;01;backslapper
backtrack;01;;entity in motion;(extent -- rare);start point;end point  ARGM-LOC: medium
bad;02;;unskilled, inffective entity;non-skill
bad;03;;expired thing
bad;04;;harmful thing;anti-beneficiary
bad;05;;extensive thing
bad;07;causer of badness, worsening;generally negative, displeasing entity
bad-off;06;;entity in unfortunate circumstances;the unfortunate circumstances
badger;01;harasser;harrassed;harassed for
badmouth;01;critic, badmouther;entity being criticized, badmouthed;arg1 is badmouthed for what? grounds of criticism
baffle;01;cause of bewilderment, stupefication;baffled entity;instrument, if separate from arg0
bag;01;gainer/placer;thing gained/placed;bag, location
bag;02;abandoner;thing abandoned
bail-out;01;abadoner, agent;project or enterprise
bail-out;02;agent, causer;entity extricated;situation extricated from
bait;01;teaser;person being teased;teased about what?
bait;02;agent, volitional entity enticing;patient, entity lured, enticed, entrapped;Trap, entity, action arg1 is lured towards or into;bait itself, instrument
bait;03;agent, entity putting bait on trap, hook;entity baited, trap or hook itself;instrument, bait itself
bake;01;baker;creation;ingredients;benefactive
balance;01;balancer, agent;thing balanced;in comparison to
balance-out;02;balancer, agent doing balancing;focus, first thing balanced;arg1 balances out with what?  Point of comparison when separate mention
balk;01;balker;balk at, cause of hesitation
balkanize;01;causer, agent;larger group/region divided, entity balkanized;resulting state of arg1, secondary predication on arg1
ball;01;causal agent;thing becoming ball-like;end state
balloon;01;balloonist, agent
balloon;02;agent, causer;entity increased;endstate
ballyhoo;01;advertiser;ad
bamboozle;01;bamboozler, agent;bamboozled;into what
ban;01;lawgiver, usually;"activity/place/item not allowed; banned from";"secondary agent; entity banned from engaging in/entering arg1"
band;01;causer of banding together, agent;first (or all) thing(s) attached;other things, if present/separate;attribute of patients
bandage;01;applier;wound
bandage-up;03;bandager;bandaged
bandy-about;01;discusser(s), agent;topic
bandy-around;02;discusser/agent(s);topic
bang;01;thing emitting noise
bang;02;striker, agent;thing hit;attribute of arg1
bang;04;first party;second party
bang-on;03;talker;topic, utterance;audience
banish;01;banisher, agent;entity expelled;expelled from
bank;01;putter, agent;money;bank
bank;02;pilot;aeroplane
bank;04;relier, better;thing depended, banked on;for, in order to
bank-up;03;creator;embankment or location;substance of embankment
bankroll;01;financ(i)er;thing financed;money
bankrupt;01;causer;person bankrupt
banquet;01;eater;eaten
banter;01;first speaker (or all speakers if in one mention;second speaker (when separate mention);topic, bantered about what?
baptize;01;initiator;initiatee;thing being initiated in (a discipline, school of thought, society, etc.)
baptize;02;baptizer;baptizee
bar;01;stopper, Agent;action or object being prevented;secondary predication on action;instrument
barb;01;causer of barbedness;barbed thing
barbecue;01;cook, agent;food,meaterial
barbeque;01;cook;food
bare;01;causer, agent;thing now uncovered
bare;02;causer of bareness;bare thing
bargain;01;negotiator, agent;thing bargained (for);co-negotiator, bargained with
barge;01;entity in motion;path;destination
bark;01;barker;utterance;hearer
bark-up-the-wrong-tree;02;barker
barnstorm;01;campaigner;cause, goal
barrack;01;Agent, builder of barracks;Entity housed in barracks
barrel;01;;thing in motion;direction, destination
barricade;01;agent, entity doing the barricading;patient, thing(s) being barricaded;instrument, thing used to barricade;location of patient (thing being barricaded)
barter;01;agent, entity trading;thing being traded (away);other exchanger;other item in exchange, price, or premium, traded for or at
base;01;agent basing something somewhere;institution  ARGM-LOC: M-LOC location, where arg1 is based
base;02;justifier, agent (rarely seen);decision, whole;justification, parts/ arg1 is made up of what?
bash;01;critizer, hitter;entity criticized/hit
bask;01;basker;basking in, cause of pleasure
baste;01;agent, chef;thing being moistened;liquid
baste;02;agent, person doing the hitting;patient, person being hit;instrument
baste;03;agent, stitcher;patient 1 (or all patients), thing(s) being stitched;patient 2, thing being stitched to
bat;01;batter, agent;eye(s)
bat;02;batter;ball or pitch hit;position of batter in order, role of batter;result, stats over many batting attempts;team or employer
bat-in;03;batter;runs
bathe;01;Agent of bathing;Thing washed, dirt, patient;Liquid bathed in
batter;01;agent, hitter - animate only!;thing hit;instrument, thing hit by or with;intensifier of action
battle;01;combatant;fight or other combatant, if separate;spoils
bawl;01;speaker;utterance
bawl;02;peddler;wares
bay;01;bay-er
bayonet;01;stabber;victim
be;02;;thing that is
be-all;05;speaker;utterance;attributive, comment on utterance, topic of utterance
be-destined-for;91;;entity;destination
be-done;08;agent (if not in Arg1);thing completed
be-done-for;06;;doomed entity
be-from;91;;entity;source
be-it;06;cause or stimulus of frustration;person frustrated, if explicit
be-it;07;;realization;question, topic of utterance
be-it;08;;thing at the lower end of expectation (often \'that\');domain or larger set;"benefactive/malefactive; entity needing more arg1"
be-it;09;;person who is now designated as it;game or task selected
be-like;04;speaker;utterance
be-located-at;91;;entity;location
be-polite;91;;entity;value (typical value: +)
be-temporally-at;91;;entity;time
be-with;10;first partner;second partner
beach;01;beacher;thing beached;location
bead;01;agentive producer of liquid (may not occur);theme, liquid substance forming into drops;source, non-agentive producer of liquid;location of the beads
bead;02;agent, person doing the beading;theme, beads;thing being covered in beads, destination;pattern/ design
bead-up;03;agentive producer of liquid (may not occur);theme, liquid substance forming into drops;source, non-agentive producer of liquid;location of the beads
beam;01;transmitter, agent;thing transmitted
beam;02;smiler, agent;thing expressed
bear;01;holder;thing held;benefactive;secondary attribute of thing held
bear;02;mother;child
bear;03;;entity in motion
bear;06;;topic;related topic
bear-out;05;confirmer, agent;thing confirmed, patient
bear-up;04;;entity existing
beard;01;first locale;second locale
beard;02;agent, bearder;patient, entity given beard
beat;01;agent, hitter - animate only!;thing hit;instrument, thing hit by or with
beat;02;causer of motion;thing moving;direction, destination
beat;03;winner;loser;competition
beat-out;04;winner;loser;competition
beat-up;05;agent, hitter - animate only!;thing hit;instrument, thing hit by or with
beatify;01;causer of elevation;entity being elevated
beautiful;02;;beautiful thing
beautify;01;decorator, agent;entity adorned;"decoration;instrument"
beckon;01;summoner;summoned, distant entity
become;01;;entity changing;new state
become;02;;appealing or fetching thing;who or what it is become on/for?
bed;02;agent;one/thing put to bed;location
bed-down;01;one in bed
bedeck;01;decorator, agent;entity bedecked;decoration
bedevil;01;botherer, devil, agent;bothered;bothered by, plagued with
bedew;01;causer of bedewing;thing bedewed;dew, instrument
beef-up;01;entity causing beefiness, agent;thing enhanced;instrument;enhanced by how much, EXT or MNR
beep;01;causer, agent;thing beeping
beep;02;notifier, agent;notified person
beetle;01;Agent, pounder;Entity pounded with beetle
beetle;02;;Entity in motion
befall;01;event;experiencer
befit;01;;thing(s) fitting;befitting of
befriend;01;agentive friend;new friend
befuddle;01;Stimulus, agent;entity experiencing confusion
beg;01;begger, appealer;appealed to, begged from;begged/appealed for
beget;01;begetter;begotten?
begin;01;beginner, agent;thing begun;subevent or thing that Arg1 begins with
begrudge;01;resenter;thing or person begrudged;because-of, why does arg 0 begrudge arg 1?
beguile;01;causer of amusement;amused entity;instrument
beguile;02;entity depriving;thing taken by trickery;taken from who?
beguile;03;liar;deceived;subject, deceived about
behave;01;agent, entity behaving;manner
behead;01;axeman, agent;entity now without a head
behold;01;beholder;beheld
behoove;01;;Thing worthwhile/necessary;benefactive
belay;01;belayer, person securing something/someone else;climber, rope being secured
belch;01;belcher;cognate object or utterance
belch-out;02;emitter;emitted
beleaguer;01;agent, beleaguer-er;harassed entity
belie;01;demonstrator of falseness, agent;entity shown to be false
believe;01;believer;believed
belittle;01;causer of apparent insignificance, agent;apparently insignificant thing
bellow;01;speaker;utterance;listener
belly-up;01;;entity in motion;destination
bellyflop;01;;thing failing
belong;01;possession;owner or group
belt;01;loud singer;song;audience
belt;02;agent hitter;patient, entity hit;instrument
belt;03;agent, person fastening the belt;first (or all) thing(s) fastened with a belt;additional thing(s), destination;instrument, thing acting as a belt
belt-out;05;loud singer;song;audience
bemoan;01;moaner, agent;entity bemoaned
bench;01;bencher;person benched;location
bend;01;bender;thing forming a curve
bend;02;thing giving way;thing that succeeded
bendy;07;bender;thing forming a curve
benefit;01;giver;benefactive, given-to
bent;03;;corrput entity/action
bent;04;;intoxicated entity;drug
bent;05;stimulus of anger;angry one
bent;06;entity who is determined;to what (bent on what)
bequeath;01;giver, agent;entity bequeathed;recipient
berate;01;yeller;yelled at;cause
bereave;01;entity removing;thing being removed;removed from
berry;01;agent or causer;entity gathered;gathered into;beneficiary
berth;01;docker;docked (boat);shipyard, location
beseech;01;begger, person beseeching;person arg 0 is imploring;arg 1 is besought to do what?
beset;01;attacker, agent;attacked, theme
besiege;01;causer;entity besieged;entity besieged with
besmirch;01;causer;entity besmirched
best;11;winner;loser;contest
bestow;01;giver, agent;gift, theme;recipient, bestowed on
bestrew;01;scatterer;surface bestrewn with something;thing scattered, bestrewn on arg1
bestride;01;Straddler;thing mounted, straddled
bet;01;better;amount of bet;basis, proposition, bet-on;co-better
betray;01;betrayer;betrayed
betroth;01;agent;person one;person two
better;01;causer of improvement, agent;entity made better
bewail;01;moaner, agent;entity bemoaned
beware;01;wary entity;thing wary of
bewilder;01;causer, agent;entity experiencing confusion;confused about or over what?
bewitch;01;witch, agent;victim;instrument, when separate from arg0
bias;01;causal agent;biased entity;in favor of;against
bicker;01;1st bickerer;topic of argument, bickered-over;other arguer, when separate mention
bicycle;01;bicycler;path
bid;01;bidder;the target, goods;how much you\'re bidding, buying price
bid;02;bidder;the target;benefactive;secondary predication on Arg1
bid;03;speaker;utterance;listener
bid;06;player;suit
bide;01;agent, person biding time;time
biff;01;hitter;victim
bifurcate;01;splitter;thing split
bike;01;bicycler;path
bilk;01;cheater;thing being removed;removed from
bill;01;seller, biller;asking price, amount of bill;buyer, billed;commodity
